"V1" "V2"
"99" 36644008 0.344110420401916
"100" 66262225 0.343924089372249
"101" 36643451 0.343844038626062
"102" 36631156 0.343351734507802
"103" 36637429 0.34328818140305
"104" 36631481 0.343023404301423
"105" 90580272 0.342658424763637
"106" 36643905 0.34263173807217
"107" 66264291 0.341931668646244
"108" 66264617 0.341931668646244
"109" 66264708 0.341931668646244
"110" 66264906 0.341931668646244
"111" 66264148 0.341877985057317
"112" 66272970 0.341634355394594
"113" 66273064 0.341634355394594
"114" 66274389 0.341634355394594
"115" 66272776 0.341583311982171
"116" 36639481 0.341393350466623
"117" 36632989 0.341160937295273
"118" 36639717 0.341065020260244
"119" 36643214 0.340824027477564
"120" 66261972 0.339420268836778
"121" 66258914 0.339279204450558
"122" 36631564 0.338990073157132
"123" 36630289 0.338688446190093
"124" 66262221 0.338675444919173
"125" 90574399 0.338547420955372
"126" 90580348 0.338490553440448
"127" 66259438 0.337920508798384
"128" 66262166 0.337920508798384
"129" 36629985 0.337513358058483
"130" 36633584 0.337337522371847
"131" 36633577 0.337297880058775
"132" 36645347 0.336501810311484
"133" 36639829 0.335904062213647
"134" 36632505 0.335057575291448
"135" 36631027 0.334543675513219
"136" 66260055 0.33389342629407
"137" 66272990 0.333560145375808
"138" 90574273 0.332561049288959
"139" 90573744 0.332551349817569
"140" 66259956 0.332419977835297
"141" 90580349 0.332283671415185
"142" 36640909 0.331960849323632
"143" 36642089 0.331636675195814
"144" 36640463 0.33074310416705
"145" 66259396 0.3304281544129
"146" 66241751 0.330410295774033
"147" 66242078 0.330410295774033
"148" 66242179 0.330410295774033
"149" 66273048 0.328491786335261
"150" 66274532 0.328491786335261
"151" 36641393 0.328116216755867
"152" 36641891 0.328116216755867
"153" 36629780 0.327152418291091
"154" 90574244 0.326426865976462
"155" 66554532 0.326357253883496
"156" 66258484 0.326321887377387
"157" 36645449 0.326006312884776
"158" 36629089 0.32585731761998
"159" 36629155 0.32585731761998
"160" 36629177 0.32585731761998
"161" 66241652 0.325309961576173
"162" 66242578 0.325309961576173
"163" 66261282 0.325104256111433
"164" 90580568 0.324625997056237
"165" 90580412 0.324588483223011
"166" 90580411 0.324550969389785
"167" 66256631 0.32406181314621
"168" 90573611 0.323611019697736
"169" 66274541 0.323536702616058
"170" 36629368 0.321992355136421
"171" 66554486 0.32076527221718
"172" 66554840 0.32076527221718
"173" 66550564 0.32070761206611
"174" 90580663 0.320458125733047
"175" 66241579 0.320376851450374
"176" 66243035 0.320376851450374
"177" 66256571 0.318804417194565
"178" 66274775 0.31878834612854
"179" 36625803 0.318576627522198
"180" 66256363 0.318469539703913
"181" 66312932 0.318354621919031
"182" 66278754 0.318238220180747
"183" 36626819 0.31745849589519
"184" 66241336 0.316874989596718
"185" 66254998 0.316809053174709
"186" 90580767 0.316290254409858
"187" 66314610 0.315964554578143
"188" 66314737 0.315964554578143
"189" 66550152 0.315842267267777
"190" 66550272 0.315842267267777
"191" 36645513 0.315510815458067
"192" 36629070 0.315402257182333
"193" 66554275 0.31537663533873
"194" 66554438 0.31537663533873
"195" 66550439 0.315320023554044
"196" 66551140 0.315320023554044
"197" 90573598 0.314670689577902
"198" 36626012 0.314073105120354
"199" 66278813 0.313646845551399
"200" 36627840 0.31364354489257
"201" 36625588 0.313349550560325
"202" 66243244 0.313216465641213
"203" 66244200 0.313216465641213
"204" 36626172 0.312587948983293
"205" 90570575 0.312451620343031
"206" 66246464 0.312271390695552
"207" 36626863 0.312206206065786
"208" 36627296 0.312205299551886
"209" 36627452 0.312205299551886
"210" 66549965 0.312081926028972
"211" 66258234 0.312005874652042
"212" 66241340 0.311948349699184
"213" 66241531 0.311948349699184
"214" 66245886 0.311896455563222
"215" 36628635 0.311740774561305
"216" 66314850 0.311215187532105
"217" 66256653 0.311104496073039
"218" 36626737 0.310722030083268
"219" 66254400 0.310716931634516
"220" 66254822 0.310716931634516
"221" 66314602 0.310702269598974
"222" 66256886 0.310647178999868
"223" 66257307 0.310647178999868
"224" 66257512 0.310647178999868
"225" 66257737 0.310647178999868
"226" 66313457 0.310646668739014
"227" 66313857 0.310646668739014
"228" 66314296 0.310646668739014
"229" 66550020 0.310582165990579
"230" 66557293 0.310582165990579
"231" 66558118 0.310526565130619
"232" 66558178 0.310526565130619
"233" 90573572 0.310369931026774
"234" 66552076 0.310124848917408
"235" 66552253 0.310124848917408
"236" 90580978 0.310083372384595
"237" 66275129 0.310047111530086
"238" 36625462 0.309605025498586
"239" 36626285 0.309601830936753
"240" 66312646 0.30923237222688
"241" 66312723 0.30923237222688
"242" 66312813 0.30923237222688
"243" 66279290 0.309196743987568
"244" 66279614 0.308903082188074
"245" 66253212 0.308850398201886
"246" 66243498 0.308481609547135
"247" 66243875 0.308481609547135
"248" 66255109 0.308177224304421
"249" 66274825 0.307270730952388
"250" 66555112 0.3072703943606
"251" 66549871 0.307034703535524
"252" 36626984 0.306978222590012
"253" 126784188 0.306791224824878
"254" 90581195 0.306682263712188
"255" 36627841 0.306513697599432
"256" 66293149 0.306369932406614
"257" 66293183 0.306369932406614
"258" 36625326 0.306318885935312
"259" 66314876 0.306183170977198
"260" 66254827 0.306098759251741
"261" 66253234 0.306048539120164
"262" 66517049 0.306002939460477
"263" 66517098 0.306002939460477
"264" 66517112 0.306002939460477
"265" 66275304 0.305512875535996
"266" 66275397 0.305512875535996
"267" 66557827 0.305506629670475
"268" 36645582 0.30505575502042
"269" 66247118 0.30485226172429
"270" 66282516 0.304592281607989
"271" 66256013 0.304404685096557
"272" 126596086 0.304382696253365
"273" 126596088 0.304382696253365
"274" 90570474 0.304350489851394
"275" 66312912 0.304235141905399
"276" 126783974 0.304145406717164
"277" 126595949 0.303917175319158
"278" 126596007 0.303917175319158
"279" 66255263 0.30376557491384
"280" 66254891 0.303447441297721
"281" 66285246 0.303439448933417
"282" 66240886 0.303286909721815
"283" 66245838 0.303181362326637
"284" 66246123 0.303181362326637
"285" 66555290 0.302592750826771
"286" 66555394 0.302592750826771
"287" 66556949 0.302592750826771
"288" 66551935 0.302127118897724
"289" 66233353 0.302059653129063
"290" 66293319 0.301894064335119
"291" 126590824 0.301843116764754
"292" 126594240 0.301843116764754
"293" 126590699 0.301527346069342
"294" 66252386 0.301497904838584
"295" 66252564 0.301497904838584
"296" 66252706 0.301497904838584
"297" 66296844 0.301379997716385
"298" 126594702 0.30126331507219
"299" 126595343 0.30126331507219
"300" 66279328 0.301120334416722
"301" 126595458 0.300972725757917
"302" 36625121 0.300843928325881
"303" 66279574 0.300822084151611
"304" 66551167 0.300743719688238
"305" 66551915 0.300743719688238
"306" 66547562 0.300689492374476
"307" 126596104 0.300265160189381
"308" 126783888 0.300104423703271
"309" 36625241 0.299940664710077
"310" 66244476 0.299802959628262
"311" 66244496 0.299802959628262
"312" 90581325 0.299727770428825
"313" 36625288 0.299612334503698
"314" 66255714 0.299576849903555
"315" 36647145 0.299407842268959
"316" 126780926 0.299319803696684
"317" 66547679 0.299104840258437
"318" 66547846 0.299104840258437
"319" 66547969 0.299104840258437
"320" 66246139 0.298961672954526
"321" 66246156 0.298961672954526
"322" 66246396 0.298909778818563
"323" 66254875 0.298821689731278
"324" 36647963 0.298352041351031
"325" 66548370 0.298113654729746
"326" 66292251 0.297849981191612
"327" 66293119 0.297849981191612
"328" 66549764 0.297765913303628
"329" 66558580 0.297569248057448
"330" 66293466 0.297509416388394
"331" 66293580 0.297509416388394
"332" 66296677 0.297509416388394
"333" 66230538 0.297290158109293
"334" 66233628 0.296917627032274
"335" 66279554 0.29686294840881
"336" 126595912 0.296844629013805
"337" 66284180 0.296569286609316
"338" 66284929 0.296569286609316
"339" 66285065 0.296569286609316
"340" 36625154 0.296413271432034
"341" 126596111 0.296266972996817
"342" 126783188 0.296221125396217
"343" 36624958 0.295749182426334
"344" 126781900 0.29570749741824
"345" 126782122 0.295481226339588
"346" 126781959 0.295437372140183
"347" 126781474 0.295403702176233
"348" 36645792 0.295282939167457
"349" 90570255 0.295173577404099
"350" 36624319 0.295085093420633
"351" 66287684 0.295057153968598
"352" 126785271 0.295057084905939
"353" 90581412 0.294935452242699
"354" 66312414 0.294916359501535
"355" 66255393 0.294912670140824
"356" 66255469 0.294912670140824
"357" 66255474 0.294912670140824
"358" 66255667 0.294912670140824
"359" 36646124 0.294744878662889
"360" 126784202 0.294424423398504
"361" 66239870 0.294326799400398
"362" 66240086 0.294326799400398
"363" 126590524 0.29420041635075
"364" 55959575 0.293978002507102
"365" 55960482 0.293978002507102
"366" 55960598 0.293978002507102
"367" 36624211 0.293608300171688
"368" 66233910 0.293433000320682
"369" 66296363 0.293307582965533
"370" 66296718 0.293307582965533
"371" 66297191 0.293307582965533
"372" 66297194 0.293307582965533
"373" 126590483 0.293012633545321
"374" 66548545 0.292987042526319
"375" 36645951 0.292897132912704
"376" 66558967 0.292831259355742
"377" 66558845 0.292776633949465
"378" 66236802 0.292604538919154
"379" 66236820 0.292604538919154
"380" 66247375 0.292553791281958
"381" 66236664 0.292551765221565
"382" 66237232 0.292551765221565
"383" 66238236 0.292551765221565
"384" 126782459 0.292445696486581
"385" 126596115 0.292338539036072
"386" 36646886 0.292284738641928
"387" 66308897 0.29222311923962
"388" 66309087 0.29222311923962
"389" 66314969 0.292118316369842
"390" 66232986 0.292042082836084
"391" 66233013 0.292042082836084
"392" 66233250 0.292042082836084
"393" 36646356 0.291952291461097
"394" 126782076 0.291672828692437
"395" 55959471 0.29142481101774
"396" 66285827 0.291292529045246
"397" 126780033 0.291138731005357
"398" 55959143 0.291119373496258
"399" 36647075 0.291106676771864
"400" 66285922 0.290956140179717
"401" 66286190 0.290956140179717
"402" 66286452 0.290956140179717
"403" 66286592 0.290956140179717
"404" 66287612 0.290956140179717
"405" 66287646 0.290956140179717
"406" 126785251 0.290956072163462
"407" 126785346 0.290956072163462
"408" 66245293 0.290882891884305
"409" 126785225 0.290723172705756
"410" 36624643 0.290654436526786
"411" 66516632 0.290525817137841
"412" 66516702 0.290525817137841
"413" 126784258 0.290510884565228
"414" 55960682 0.290137137623124
"415" 126780884 0.28998340366261
"416" 126785353 0.289920071127461
"417" 55960724 0.289776436833018
"418" 66238929 0.289751603544501
"419" 66240397 0.289698829846911
"420" 66240575 0.289698829846911
"421" 66240884 0.289698829846911
"422" 66229310 0.289183232316807
"423" 66229665 0.289183232316807
"424" 66560639 0.289126338790606
"425" 66293360 0.289119296703738
"426" 66290007 0.289046031602777
"427" 90569973 0.288658335662535
"428" 66234003 0.288628665384642
"429" 126778988 0.288520765186897
"430" 66238345 0.288461994111929
"431" 55981858 0.288414382943631
"432" 66558977 0.28814928239693
"433" 66549394 0.288103464369521
"434" 66549500 0.288103464369521
"435" 66252256 0.288084398825633
"436" 66238317 0.288082406532912
"437" 36648118 0.288031020149765
"438" 55960877 0.287984134770377
"439" 66309177 0.287859174355935
"440" 66515273 0.287823286109547
"441" 55958480 0.287560157163187
"442" 126784397 0.287532126500044
"443" 126780694 0.287381710060245
"444" 66307849 0.287354280095413
"445" 66233287 0.286933300060774
"446" 126785443 0.286783220858042
"447" 55981653 0.286643096102994
"448" 55981774 0.286643096102994
"449" 55980342 0.286522668014633
"450" 90581721 0.28633203340817
"451" 90583846 0.286325639142259
"452" 90583995 0.286325639142259
"453" 66559415 0.286186204131578
"454" 90584159 0.285844143752087
"455" 36648158 0.28571750290603
"456" 90570085 0.285668334750425
"457" 55961406 0.285604687345018
"458" 55956490 0.285365310989047
"459" 90570172 0.285356020651675
"460" 55956294 0.285321456789642
"461" 55981028 0.285191550045177
"462" 55981207 0.285191550045177
"463" 66298012 0.285031556006182
"464" 66298187 0.285031556006182
"465" 66561522 0.284786402808833
"466" 66562243 0.284735359396411
"467" 66563018 0.284735359396411
"468" 90584053 0.284525752189793
"469" 90583289 0.284458142366086
"470" 66311544 0.284303569864429
"471" 66507863 0.284150709729277
"472" 66507898 0.284090831880089
"473" 90583582 0.283832751496793
"474" 36624193 0.283742098936229
"475" 66515341 0.283687987890204
"476" 126784303 0.283662392932433
"477" 55975431 0.283576529112789
"478" 66549630 0.283394299718323
"479" 90583816 0.283207360627499
"480" 66230053 0.28306251583287
"481" 66230281 0.28306251583287
"482" 66230331 0.28306251583287
"483" 55962728 0.28293145168876
"484" 55979304 0.282897384070927
"485" 55979623 0.282897384070927
"486" 90584609 0.282880719592721
"487" 90584931 0.282880719592721
"488" 66309747 0.282863558870257
"489" 126785369 0.282746405827956
"490" 126785905 0.282746405827956
"491" 66287806 0.28267545611049
"492" 90584555 0.282639735668171
"493" 66307824 0.282573115800995
"494" 66308124 0.282573115800995
"495" 55981315 0.28254539528736
"496" 66308268 0.282516504016309
"497" 66308634 0.282516504016309
"498" 66308683 0.282516504016309
"499" 66230030 0.282499311827864
"500" 55980318 0.28244195921048
"501" 55961417 0.281925610676813
"502" 66239519 0.281816286364233
"503" 66239824 0.281816286364233
"504" 66560257 0.281748984466677
"505" 55976736 0.28158086522392
"506" 66231116 0.281570614724601
"507" 66232377 0.281570614724601
"508" 66287877 0.281504887548617
"509" 126590333 0.281374153821734
"510" 90568001 0.281216855033451
"511" 66298159 0.281021689666125
"512" 121069027 0.280975414874698
"513" 66297643 0.280973787386775
"514" 66297750 0.280973787386775
"515" 90582064 0.280895388038438
"516" 36623650 0.280820322699527
"517" 55962531 0.280789476086533
"518" 55956494 0.280650749497682
"519" 90584340 0.280645613450662
"520" 66311567 0.280600346776191
"521" 66298574 0.280558968260149
"522" 90568369 0.28045719121421
"523" 55974424 0.28034895527556
"524" 55974494 0.280303166332064
"525" 55958309 0.280284895839145
"526" 121063603 0.280065756928683
"527" 121066064 0.280060354500252
"528" 121066593 0.280060354500252
"529" 121066625 0.280060354500252
"530" 121066993 0.280060354500252
"531" 121067193 0.280060354500252
"532" 90585135 0.27980345202498
"533" 66316124 0.27978866606062
"534" 55975499 0.279777343224051
"535" 121070348 0.279738515876258
"536" 55956195 0.279683191886637
"537" 66311531 0.279606659612291
"538" 90584378 0.279565336956674
"539" 90585141 0.279498573976199
"540" 55979294 0.279421303711659
"541" 55976281 0.279395108058416
"542" 55976468 0.279395108058416
"543" 66508136 0.279190820786171
"544" 66236195 0.278910911649072
"545" 66236256 0.278910911649072
"546" 66236516 0.278910911649072
"547" 66516482 0.278701492813517
"548" 90568257 0.278684971018124
"549" 55977212 0.278525875294396
"550" 121068734 0.27834671898183
"551" 66309507 0.278247963960117
"552" 66310064 0.278247963960117
"553" 66228955 0.278226013455482
"554" 66229256 0.278226013455482
"555" 121068264 0.278208628782139
"556" 66315004 0.27799883635621
"557" 66315012 0.27799883635621
"558" 66315129 0.27799883635621
"559" 66307738 0.277962707374235
"560" 55982422 0.277958455891959
"561" 66308384 0.277907106514275
"562" 121060338 0.277892479069491
"563" 66235580 0.277828218482658
"564" 66235633 0.277828218482658
"565" 66235984 0.277772617622698
"566" 55977075 0.277742199234048
"567" 121067390 0.2775351309229
"568" 90582652 0.277512668719396
"569" 121069978 0.277472602136238
"570" 66560436 0.27745967212394
"571" 126589898 0.277433281729658
"572" 126590332 0.277433281729658
"573" 36648360 0.277286108848494
"574" 121065323 0.277114118889614
"575" 121065819 0.277114118889614
"576" 90585162 0.277070021193263
"577" 66560494 0.276980948719684
"578" 66560601 0.276980948719684
"579" 66563241 0.276980948719684
"580" 66564014 0.276929054583722
"581" 66514994 0.276838313243992
"582" 66515266 0.276838313243992
"583" 121061731 0.276829358029617
"584" 121063945 0.276789944761797
"585" 121065314 0.276789944761797
"586" 90582093 0.276777134231001
"587" 121070460 0.276758666393638
"588" 36648234 0.276550835314808
"589" 121071548 0.276505101321915
"590" 66298550 0.276443375045618
"591" 55975300 0.276412350008312
"592" 90567847 0.276307651037908
"593" 66238881 0.276163523669597
"594" 66234138 0.276128665384642
"595" 66288851 0.27606950006941
"596" 55974775 0.276066258154158
"597" 55974901 0.276066258154158
"598" 66347033 0.275863787986923
"599" 55975218 0.275807670120646
"600" 63969563 0.275745484730084
"601" 66289728 0.275684419725788
"602" 55979213 0.275670846949759
"603" 55977201 0.27506336203236
"604" 66510984 0.274770557154875
"605" 36648304 0.274749867938046
"606" 121068731 0.274727170012363
"607" 121060346 0.27468478052793
"608" 55977304 0.274628158937582
"609" 55977375 0.274628158937582
"610" 66508386 0.27447229158462
"611" 121069126 0.274227956517856
"612" 66287997 0.274184651416564
"613" 55982443 0.273947801827158
"614" 66310161 0.273794319748579
"615" 66310260 0.273794319748579
"616" 66236081 0.273776606787212
"617" 90563242 0.273630961930019
"618" 66315557 0.273626274417351
"619" 121059304 0.27362469383617
"620" 66307724 0.273459442257927
"621" 66288641 0.273400650972931
"622" 66288695 0.273400650972931
"623" 66288837 0.273400650972931
"624" 66235303 0.273381938226864
"625" 66235685 0.273327312820588
"626" 66235728 0.273327312820588
"627" 66235749 0.273327312820588
"628" 66235768 0.273327312820588
"629" 55982878 0.273257695785062
"630" 121070354 0.27319143235549
"631" 121070412 0.27319143235549
"632" 66229804 0.273149298064421
"633" 90568004 0.273115724541814
"634" 121070838 0.273102054580885
"635" 121071060 0.273102054580885
"636" 121071481 0.273102054580885
"637" 55961725 0.273052371240193
"638" 66563958 0.27278907408075
"639" 55975204 0.272418779686742
"640" 66230158 0.272202027019093
"641" 36623584 0.2721416381687
"642" 121068678 0.272098474119494
"643" 55962065 0.272049230824549
"644" 66234529 0.272047079340518
"645" 90563281 0.271890341415536
"646" 66347175 0.271741270870784
"647" 66347273 0.271741270870784
"648" 66347449 0.271741270870784
"649" 66347684 0.271741270870784
"650" 66234144 0.271712201849867
"651" 66228871 0.271627558933986
"652" 90585298 0.27156664048377
"653" 66289430 0.271564843072947
"654" 66510458 0.271353040356234
"655" 63973187 0.271295893652266
"656" 55977376 0.271275499848961
"657" 63970033 0.271002933016355
"658" 63970054 0.271002933016355
"659" 63970179 0.271002933016355
"660" 63970777 0.271002933016355
"661" 90564140 0.270956670374004
"662" 63968190 0.270944184937907
"663" 63968716 0.270944184937907
"664" 63969492 0.270944184937907
"665" 55952658 0.270911460224887
"666" 55955388 0.270911460224887
"667" 121070426 0.270743628799654
"668" 66315689 0.270529373001957
"669" 66315730 0.270529373001957
"670" 66316121 0.270529373001957
"671" 63972714 0.270525719880576
"672" 55961825 0.270459612907261
"673" 36623493 0.270445361242109
"674" 121071890 0.270430454004705
"675" 121071944 0.270430454004705
"676" 55982877 0.270425074554431
"677" 121071889 0.270388377678249
"678" 66288055 0.270341660531731
"679" 55955590 0.2703173382281
"680" 126786066 0.270055986590892
"681" 126786275 0.270055986590892
"682" 90565191 0.270038517710828
"683" 90565192 0.270038517710828
"684" 90565202 0.270038517710828
"685" 90585376 0.269915705540898
"686" 121070532 0.269873265189607
"687" 66510556 0.269861139247965
"688" 121070643 0.269788561701462
"689" 19183962 0.269712971794656
"690" 63829359 0.2695350249789
"691" 66236164 0.269476841909888
"692" 90564592 0.269310589775799
"693" 63973245 0.269225738390622
"694" 63973343 0.269169126605935
"695" 36623178 0.269046529216942
"696" 19184204 0.268970126616606
"697" 90563445 0.268876791116769
"698" 90563535 0.268876791116769
"699" 66505713 0.268793343105016
"700" 66505869 0.268793343105016
"701" 66507096 0.268733465255829
"702" 66507157 0.268733465255829
"703" 66507843 0.268733465255829
"704" 66508679 0.268733465255829
"705" 66510335 0.268733465255829
"706" 55979154 0.268612023420347
"707" 90563860 0.268582426104153
"708" 121059273 0.268529221753532
"709" 121059297 0.268529221753532
"710" 90564477 0.268528113174852
"711" 126789855 0.268487842806859
"712" 66229805 0.268271669551441
"713" 66229974 0.268271669551441
"714" 66229992 0.268271669551441
"715" 66230010 0.268271669551441
"716" 90563206 0.268248587417915
"717" 90562913 0.26809595370767
"718" 63972938 0.268018486829735
"719" 66308547 0.267940200150503
"720" 66346831 0.267827581003651
"721" 66234169 0.26777713390193
"722" 66234228 0.26777713390193
"723" 66298964 0.267628376121128
"724" 66299192 0.267628376121128
"725" 66299395 0.267628376121128
"726" 121072072 0.267600353463211
"727" 90585630 0.267234831618326
"728" 90585425 0.267198551373419
"729" 66289030 0.267198250771792
"730" 36623309 0.267087228025014
"731" 66513018 0.266980778103242
"732" 66513089 0.266980778103242
"733" 66514627 0.266980778103242
"734" 36648612 0.266965087647227
"735" 90585349 0.266957567448869
"736" 19184187 0.266877826281838
"737" 36623018 0.26671127009477
"738" 121363443 0.26653740543141
"739" 90585859 0.266530096714237
"740" 63970930 0.266497883000611
"741" 90567240 0.266452122966486
"742" 90567551 0.266452122966486
"743" 90567756 0.266452122966486
"744" 66316431 0.266427054183632
"745" 90564129 0.266329604539124
"746" 126786569 0.266286601881101
"747" 90563946 0.266111658326761
"748" 19183112 0.266058170877445
"749" 90564481 0.266027638565616
"750" 126589886 0.266018319095183
"751" 55978933 0.265836897582659
"752" 90566704 0.265817782022273
"753" 19183041 0.265804500480945
"754" 90564156 0.265707495534264
"755" 19182660 0.265704166032785
"756" 90562340 0.265469228959255
"757" 63829554 0.265449278627625
"758" 121058964 0.265438563928422
"759" 19183857 0.265382023555854
"760" 90562740 0.265372086959301
"761" 90562850 0.265349328800501
"762" 66339845 0.265325937243691
"763" 66339984 0.265325937243691
"764" 66311481 0.265290646886946
"765" 90565563 0.265208418536812
"766" 126786629 0.265200060551363
"767" 55984541 0.265152933990693
"768" 55978564 0.265129880879366
"769" 36623538 0.265087356403731
"770" 36623559 0.265087356403731
"771" 55978529 0.265082704392127
"772" 55951986 0.2650673382281
"773" 19183777 0.265045634690325
"774" 90565252 0.264950259640011
"775" 90565371 0.264950259640011
"776" 90566308 0.264843409564534
"777" 66564087 0.264835558648762
"778" 19184412 0.264811794960461
"779" 126786825 0.264798122701454
"780" 126788897 0.264798122701454
"781" 66324355 0.264755336833295
"782" 63973373 0.264742474269127
"783" 121072164 0.264691639017787
"784" 19181950 0.264657111660342
"785" 19182213 0.264657111660342
"786" 19182259 0.264657111660342
"787" 90562615 0.264497961085175
"788" 19182508 0.264489116300463
"789" 124687575 0.264350285170339
"790" 66340398 0.264235464341942
"791" 126589462 0.264216540381809
"792" 55948574 0.264182841347772
"793" 55951885 0.264150896844606
"794" 126786677 0.264075366984809
"795" 66508671 0.264064467717882
"796" 36623287 0.26401459512151
"797" 90564744 0.264000378019318
"798" 90562560 0.263900997073577
"799" 90566076 0.263869037106796
"800" 90566240 0.263869037106796
"801" 90566790 0.263852816296483
"802" 90564469 0.263847244248869
"803" 90563998 0.263832641162139
"804" 90564054 0.263832641162139
"805" 90567151 0.26376569089303
"806" 66299455 0.263718030400867
"807" 126589441 0.263571960629285
"808" 90566063 0.263560485828512
"809" 124688076 0.263455738660624
"810" 121363523 0.263432838220186
"811" 90564401 0.26320329833164
"812" 126589854 0.263196002047838
"813" 55982919 0.263123489565749
"814" 55982937 0.263123489565749
"815" 63830921 0.263078004914888
"816" 90562539 0.262946604321872
"817" 90564574 0.262720950860206
"818" 90565612 0.26266888869654
"819" 90562804 0.262664425801359
"820" 55950693 0.262595297658882
"821" 63971556 0.262488662945044
"822" 63971914 0.262488662945044
"823" 63972393 0.262488662945044
"824" 19182536 0.262435921092894
"825" 19183472 0.262402829797406
"826" 124687579 0.262370085576053
"827" 55983002 0.262351981590214
"828" 55944745 0.262234272967991
"829" 55945008 0.262191027854689
"830" 121355257 0.262164989952732
"831" 63970932 0.262014408202497
"832" 19184654 0.262002936634062
"833" 19184664 0.262002936634062
"834" 90586120 0.261921023679335
"835" 66228909 0.261864856055088
"836" 121355379 0.261740551101472
"837" 121362036 0.261740551101472
"838" 90562218 0.261625465673321
"839" 55950031 0.261552941051755
"840" 66288485 0.261534708943945
"841" 63829622 0.261497491173114
"842" 90564903 0.261446635937664
"843" 90564931 0.261446635937664
"844" 124686989 0.261388471196279
"845" 124686991 0.261388471196279
"846" 63972621 0.261364938496698
"847" 63965708 0.261364564748769
"848" 63965827 0.261364564748769
"849" 55984057 0.261342366205599
"850" 55984488 0.261342366205599
"851" 19182475 0.261334864590162
"852" 63972697 0.26130506064751
"853" 19184464 0.26127618391549
"854" 66327155 0.261241467587003
"855" 66327424 0.261241467587003
"856" 66329155 0.261241467587003
"857" 19184646 0.261230394971994
"858" 66339618 0.261194778440046
"859" 66326670 0.261188693889414
"860" 19182307 0.261123775369785
"861" 19182352 0.261123775369785
"862" 66307253 0.260835345171213
"863" 66307649 0.260780719764937
"864" 90565613 0.260713221043678
"865" 124687015 0.260701477601484
"866" 63813054 0.260681524974805
"867" 90565188 0.260677591505028
"868" 124687458 0.260663037500771
"869" 112894056 0.260622912114028
"870" 121058783 0.260517723284526
"871" 55951084 0.260482621602544
"872" 155110877 0
